Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2017-100556,2018-08-23,2018-08-23,Same Day,CUST-4975,Consumer,United States,Phoenix,Arizona,84636,West,PROD-499462,Office Supplies,Binders,D-Ring Binder 3in,60.63,1,0.3,23.51
CA-2018-100557,2018-10-12,2018-10-16,Second Class,CUST-8987,Corporate,United States,San Diego,California,77286,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,319.56,6,0.0,17.0
CA-2016-100558,2017-10-08,2017-10-09,First Class,CUST-7834,Corporate,United States,Los Angeles,California,74852,West,PROD-598119,Technology,Machines,Inkjet Printer,1899.74,6,0.1,-51.66
CA-2017-100559,2017-01-28,2017-02-04,First Class,CUST-8178,Consumer,United States,Dallas,Texas,38796,South,PROD-598119,Technology,Machines,Inkjet Printer,989.97,2,0.3,372.11
CA-2018-100560,2018-01-07,2018-01-14,Standard Class,CUST-4394,Corporate,United States,Los Angeles,California,97432,West,PROD-608919,Office Supplies,Paper,A4 Printer Paper 500 sheets,180.98,2,0.3,-25.24
CA-2016-100561,2018-05-01,2018-05-08,First Class,CUST-4845,Consumer,United States,Dallas,Texas,16166,South,PROD-344928,Furniture,Tables,Adjustable Standing Desk,1466.53,3,0.1,435.22
CA-2017-100562,2018-10-28,2018-10-28,Second Class,CUST-6533,Corporate,United States,Los Angeles,California,90945,West,PROD-076447,Furniture,Bookcases,Atlantic Metal Bookcase,671.9,4,0.2,182.04
CA-2018-100563,2016-04-05,2016-04-09,Standard Class,CUST-9444,Home Office,United States,Los Angeles,California,16608,West,PROD-943888,Office Supplies,Storage,Plastic Storage Box,626.41,1,0.0,184.27
CA-2016-100564,2016-03-26,2016-03-27,Standard Class,CUST-2934,Consumer,United States,Philadelphia,Pennsylvania,30582,East,PROD-598119,Technology,Machines,Inkjet Printer,2006.1,5,0.0,-215.5
CA-2017-100565,2018-01-14,2018-01-19,Standard Class,CUST-3014,Consumer,United States,San Diego,California,64493,West,PROD-244766,Furniture,Chairs,Executive Leather Chair,629.03,3,0.1,-93.64
CA-2018-100566,2018-02-01,2018-02-07,First Class,CUST-5021,Consumer,United States,Dallas,Texas,65275,South,PROD-244766,Furniture,Chairs,Executive Leather Chair,2057.51,4,0.3,763.55
CA-2016-100567,2018-11-23,2018-11-28,Second Class,CUST-8251,Consumer,United States,New York,New York,77809,East,PROD-132522,Furniture,Bookcases,Sauder Heritage Bookcase,875.64,3,0.1,52.93
CA-2017-100568,2018-03-16,2018-03-16,Standard Class,CUST-1947,Home Office,United States,Dallas,Texas,48761,South,PROD-316180,Office Supplies,Storage,Mobile File Cart,2858.13,6,0.2,-558.07
CA-2018-100569,2017-07-26,2017-07-28,Same Day,CUST-8310,Home Office,United States,Houston,Texas,81358,South,PROD-844518,Technology,Copiers,Commercial Copier 3000,1763.54,6,0.1,579.47
CA-2016-100570,2016-06-21,2016-06-21,First Class,CUST-7389,Home Office,United States,Chicago,Illinois,78219,Central,PROD-245086,Technology,Machines,All-in-One Printer,329.42,1,0.2,37.16
CA-2017-100571,2016-11-23,2016-11-23,Second Class,CUST-9846,Home Office,United States,Phoenix,Arizona,41632,West,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,464.01,5,0.0,141.5
CA-2018-100572,2017-06-15,2017-06-20,Second Class,CUST-1782,Home Office,United States,Los Angeles,California,68816,West,PROD-173509,Office Supplies,Appliances,Office Shredder,988.16,4,0.1,279.88
CA-2016-100573,2018-12-28,2018-12-31,First Class,CUST-5902,Corporate,United States,San Jose,California,98137,West,PROD-728041,Furniture,Furnishings,Picture Frame Set,968.97,6,0.2,106.46
CA-2017-100574,2017-01-29,2017-02-03,Same Day,CUST-2605,Consumer,United States,San Antonio,Texas,64008,South,PROD-076447,Furniture,Bookcases,Atlantic Metal Bookcase,1991.82,4,0.3,-141.68
CA-2018-100575,2016-06-08,2016-06-13,Same Day,CUST-9502,Corporate,United States,Phoenix,Arizona,86585,West,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,1547.75,4,0.3,369.96
CA-2016-100576,2018-05-03,2018-05-05,Standard Class,CUST-9286,Consumer,United States,San Diego,California,69993,West,PROD-044240,Furniture,Storage,Plastic Storage Box,731.01,6,0.3,-131.9
CA-2017-100577,2016-11-17,2016-11-22,Second Class,CUST-7694,Consumer,United States,Los Angeles,California,58442,West,PROD-245086,Technology,Machines,All-in-One Printer,507.51,5,0.2,-8.65
CA-2018-100578,2018-02-05,2018-02-09,First Class,CUST-8961,Consumer,United States,Chicago,Illinois,28630,Central,PROD-844518,Technology,Copiers,Commercial Copier 3000,1921.86,3,0.1,-173.26
CA-2016-100579,2018-09-28,2018-09-28,Second Class,CUST-9970,Corporate,United States,Los Angeles,California,15856,West,PROD-316180,Office Supplies,Storage,Mobile File Cart,1458.55,5,0.2,392.07
CA-2017-100580,2018-08-31,2018-09-02,Standard Class,CUST-9270,Home Office,United States,San Diego,California,68973,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,1106.9,6,0.3,35.8
CA-2018-100581,2018-03-20,2018-03-25,Second Class,CUST-8259,Home Office,United States,Phoenix,Arizona,94661,West,PROD-472516,Furniture,Chairs,Mesh Task Chair,367.79,1,0.2,50.25
CA-2016-100582,2016-09-10,2016-09-11,Standard Class,CUST-9877,Home Office,United States,New York,New York,84743,East,PROD-444595,Technology,Accessories,Mechanical Keyboard,3590.04,5,0.0,699.89
CA-2017-100583,2018-12-25,2018-12-27,Second Class,CUST-5504,Consumer,United States,Houston,Texas,85963,South,PROD-499462,Office Supplies,Binders,D-Ring Binder 3in,1324.88,4,0.3,420.23
CA-2018-100584,2016-02-17,2016-02-22,Same Day,CUST-3957,Corporate,United States,New York,New York,79193,East,PROD-316180,Office Supplies,Storage,Mobile File Cart,96.14,1,0.0,12.02
CA-2016-100585,2017-08-07,2017-08-09,Standard Class,CUST-5187,Consumer,United States,Chicago,Illinois,50212,Central,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,394.81,1,0.2,-35.98
CA-2017-100586,2016-04-29,2016-05-03,Same Day,CUST-2617,Corporate,United States,Chicago,Illinois,64109,Central,PROD-391017,Office Supplies,Art,Highlighter Pack,41.62,1,0.1,10.46
CA-2018-100587,2017-04-29,2017-05-06,Same Day,CUST-2885,Corporate,United States,New York,New York,51724,East,PROD-209576,Office Supplies,Appliances,Electric Pencil Sharpener,272.94,1,0.3,49.16
CA-2016-100588,2016-02-08,2016-02-12,Second Class,CUST-5035,Home Office,United States,Chicago,Illinois,49926,Central,PROD-844518,Technology,Copiers,Commercial Copier 3000,610.01,1,0.1,164.54
CA-2017-100589,2016-10-18,2016-10-23,Standard Class,CUST-5016,Home Office,United States,San Antonio,Texas,82764,South,PROD-491151,Office Supplies,Binders,A4 2-Ring Binder,2461.08,4,0.2,472.12
CA-2018-100590,2016-12-08,2016-12-08,Second Class,CUST-8900,Corporate,United States,San Jose,California,42884,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,835.87,6,0.2,-144.36
CA-2016-100591,2018-12-29,2018-12-30,First Class,CUST-2469,Corporate,United States,Los Angeles,California,28304,West,PROD-598119,Technology,Machines,Inkjet Printer,784.49,2,0.2,259.16
CA-2017-100592,2017-12-02,2017-12-06,Same Day,CUST-5473,Consumer,United States,Philadelphia,Pennsylvania,54778,East,PROD-728041,Furniture,Furnishings,Picture Frame Set,47.57,3,0.1,8.94
CA-2018-100593,2016-01-05,2016-01-12,Second Class,CUST-1156,Home Office,United States,Chicago,Illinois,64154,Central,PROD-844518,Technology,Copiers,Commercial Copier 3000,347.57,5,0.0,42.82
CA-2016-100594,2018-06-30,2018-07-01,First Class,CUST-7166,Home Office,United States,Philadelphia,Pennsylvania,60692,East,PROD-076447,Furniture,Bookcases,Atlantic Metal Bookcase,1078.32,4,0.1,71.97
CA-2017-100595,2017-03-29,2017-03-29,First Class,CUST-6862,Consumer,United States,Los Angeles,California,90405,West,PROD-245086,Technology,Machines,All-in-One Printer,1254.71,2,0.2,-223.24
CA-2018-100596,2018-10-06,2018-10-09,Second Class,CUST-4212,Home Office,United States,San Antonio,Texas,24541,South,PROD-209576,Office Supplies,Appliances,Electric Pencil Sharpener,798.6,2,0.1,-128.4
CA-2016-100597,2016-09-19,2016-09-20,Standard Class,CUST-5253,Home Office,United States,Houston,Texas,78561,South,PROD-245086,Technology,Machines,All-in-One Printer,112.22,6,0.2,23.39
CA-2017-100598,2018-07-18,2018-07-18,Same Day,CUST-1849,Corporate,United States,San Antonio,Texas,63330,South,PROD-499462,Office Supplies,Binders,D-Ring Binder 3in,1169.48,4,0.0,386.26
CA-2018-100599,2017-04-04,2017-04-04,First Class,CUST-7882,Home Office,United States,San Diego,California,51450,West,PROD-266564,Furniture,Furnishings,Desk Lamp,210.11,3,0.0,82.82
CA-2016-100600,2017-04-07,2017-04-13,Second Class,CUST-5095,Consumer,United States,Chicago,Illinois,53152,Central,PROD-491151,Office Supplies,Binders,A4 2-Ring Binder,386.57,1,0.0,60.12
